Context,Question,Answer,source_type,company_id,incident,tags,followup_questions,image_urls
วิธีใช้งานทั่วไป,วิธีชวนเพื่อนมาใช้ Salary Hero,"ชวนเพื่อนใช้แอป Salary Hero รับคูปองฟรี! ทั้งคุณและเพื่อน ง่ายๆ เพียง 3 ขั้นตอน 
✅ ชวน เพื่อนของคุณมาลงทะเบียนใช้งานแอป Salary Hero   
✅ แชร์ ลิงก์ของคุณให้เพื่อนผ่านเมนู ""ชวนเพื่อน"" ที่หน้าแอป   
✅ ใช้ เพื่อนกดลิงก์ชวนเพื่อนของคุณและใช้บริการเบิกค่าจ้างล่วงหน้าครั้งแรกสำเร็จ",feature_sod,salary_hero,,default,วิธีเบิกค่าจ้างล่วงหน้า;วิธีเปลี่ยนรหัสผ่าน;วิธีเปลี่ยนบัญชีธนาคารที่รับเงิน;วิธีเช็คประวัติการเบิกย้อนหลัง,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159010387987/original/pGiAzW2zcP53rvarjm5dnv7bGYjyJMpifw.png?1774516531;https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159006429603/original/s-0j3PIM4KSw6lz_WC-Co8jpZZTSV2HBjw.png?1768303553
วิธีใช้งานทั่วไป,วิธีเปลี่ยนรหัสผ่าน,"วิธีเปลี่ยนรหัสผ่าน:
วิธีการเปลี่ยนรหัส PIN

1. เข้าสู่หน้าหลัก คลุปเพศเดิน ที่มุมขวาล่าง

2. เลือก เปลี่ยนรหัส PIN

3. ไร้รหัสผ่านปัจจุบัน

4. ตั้งค่ารหัสผ่าน 6 หลักใหม่ ที่ต้องการ

5. ยืนยันรหัสผ่านใหม่ปลั๊กครั้งและตรวจสอบ",feature_sod,salary_hero,,default,วิธีเบิกค่าจ้างล่วงหน้า;วิธีชวนเพื่อนมาใช้ Salary Hero;วิธีเปลี่ยนบัญชีธนาคารที่รับเงิน;วิธีเช็คประวัติการเบิกย้อนหลัง,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159010254512/original/5Bau5j_SWc3FT7i6ea9mGyHPXo_GAYcluw.png?1774338815
วิธีใช้งานทั่วไป,วิธีเปลี่ยนบัญชีธนาคารที่รับเงิน,"ในส่วนของเลขที่บัญชีธนาคารนั้นจะเป็นบัญชีรับเงินเดือนของพนักงานที่ทางฝ่ายบุคคลบริษัทกำหนดมาให้จะไม่สามารถเปลี่ยนแปลงได้ด้วยตนเองหรือแจ้งแอดมินเพื่อขอเปลี่ยนแปลงได้
หากข้อมูลบัญชีธนาคารไม่ถูกต้อง รบกวนพนักงานติดต่อฝ่ายบุคคลของบริษัทเพื่อตรวจสอบเพิ่มเติม",feature_sod,salary_hero,,default,วิธีเบิกค่าจ้างล่วงหน้า;วิธีชวนเพื่อนมาใช้ Salary Hero;วิธีเปลี่ยนรหัสผ่าน;วิธีเช็คประวัติการเบิกย้อนหลัง,
วิธีใช้งานทั่วไป,วิธีเช็คประวัติการเบิกย้อนหลัง,"พนักงานสามารถตรวจสอบรายการเบิกย้อนหลังได้ดังนี้
1.ตรวจสอบประวัติของธุรกรรมได้ที่ ""การเบิกล่าสุด"" 
2. เลื่อนหน้าจอลงมา จากนั้นกดปุ่ม ""ดูเพิ่มเติม""
3. เลือกเดือนที่ต้องการตรวจสอบประวัติการเบิกเงินที่ ""ระยะเวลา"" เช่น เดือนมกราคม เลือก 01-2025
4. กดรายการเบิกที่ต้องการตรวจสอบเพื่อดูรายละเอียดการเบิก และดูใบเสร็จได้ที่ปุ่ม ""ดาวน์โหลดสลิป""",feature_sod,salary_hero,,default,วิธีเบิกค่าจ้างล่วงหน้า;วิธีชวนเพื่อนมาใช้ Salary Hero;วิธีเปลี่ยนรหัสผ่าน;วิธีเปลี่ยนบัญชีธนาคารที่รับเงิน,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159006429737/original/18yguR07n6Fb3gDMQbbG7yq2G0Aje0I9vA.png?1768303871
วิธีใช้งานทั่วไป,วิธีเบิกค่าจ้างล่วงหน้า,"พนักงานสามารถขอเบิกค่าจ้างล่วงหน้าได้ที่แอปพลิเคชันตามขั้นตอนด้านล่าง โดยสามารถตรวจสอบยอดเงินที่สามารถขอเบิกได้ที่ ""หน้าแรก"" และขอเบิกตามยอดเงินที่แสดงได้เลยค่ะ

ค่าจ้างที่ขอเบิกล่วงหน้าจะถูกหักออกจากค่าจ้างที่จะได้รับในรอบการจ่ายค่าจ้างนั้น ๆ โดยไม่มีดอกเบี้ย และไม่สามารถผ่อนชำระได้",feature_sod,rd,,company_specific,วิธีชวนเพื่อนมาใช้ Salary Hero;วิธีเปลี่ยนรหัสผ่าน;วิธีเปลี่ยนบัญชีธนาคารที่รับเงิน;วิธีเช็คประวัติการเบิกย้อนหลัง,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159010253272/original/AKmhYZYcS6YKF4jFs8pEdHGa2yESwDejng.png?1774336118
วิธีใช้งานทั่วไป,วิธีชวนเพื่อนมาใช้ Salary Hero,"ชวนเพื่อนใช้แอป Salary Hero รับคูปองฟรี! ทั้งคุณและเพื่อน ง่ายๆ เพียง 3 ขั้นตอน 

✅ ชวน เพื่อนของคุณมาลงทะเบียนใช้งานแอป Salary Hero   
✅ แชร์ ลิงก์ของคุณให้เพื่อนผ่านเมนู ""ชวนเพื่อน"" ที่หน้าแอป   
✅ ใช้ เพื่อนกดลิงก์ชวนเพื่อนของคุณและใช้บริการเบิกค่าจ้างล่วงหน้าครั้งแรกสำเร็จ",feature_sod,rd,,company_specific,วิธีเบิกค่าจ้างล่วงหน้า;วิธีเปลี่ยนรหัสผ่าน;วิธีเปลี่ยนบัญชีธนาคารที่รับเงิน;วิธีเช็คประวัติการเบิกย้อนหลัง,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159010253419/original/vyodBX5wtewqbSPXZcpGDZFe5rqg6Xh0Pg.png?1774336621;https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159010253436/original/TbOKnoDugylVxoKS-0s6EaHEpUDL-SAP1w.png?1774336648
วิธีใช้งานทั่วไป,วิธีเปลี่ยนรหัสผ่าน,พนักงานสามารถเปลี่ยนรหัสผ่านใหม่ได้ด้วยตนเองตามขั้นตอนด้านล่าง,feature_sod,rd,,company_specific,วิธีเบิกค่าจ้างล่วงหน้า;วิธีชวนเพื่อนมาใช้ Salary Hero;วิธีเปลี่ยนบัญชีธนาคารที่รับเงิน;วิธีเช็คประวัติการเบิกย้อนหลัง,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159010253759/original/4KhAImpuCkiqnKlXwg7NMm7RZyGsfRcrLA.png?1774337499
วิธีใช้งานทั่วไป,วิธีเปลี่ยนบัญชีธนาคารที่รับเงิน,"ในส่วนของเลขที่บัญชีธนาคารนั้นจะเป็นบัญชีรับเงินเดือนของพนักงานที่ทางฝ่ายบุคคลบริษัทกำหนดมาให้จะไม่สามารถเปลี่ยนแปลงได้ด้วยตนเองหรือแจ้งแอดมินเพื่อขอเปลี่ยนแปลงได้

หากข้อมูลบัญชีธนาคารไม่ถูกต้อง รบกวนพนักงานติดต่อฝ่ายบุคคลของบริษัทเพื่อตรวจสอบเพิ่มเติม",feature_sod,rd,,company_specific,วิธีเบิกค่าจ้างล่วงหน้า;วิธีชวนเพื่อนมาใช้ Salary Hero;วิธีเปลี่ยนรหัสผ่าน;วิธีเช็คประวัติการเบิกย้อนหลัง,
วิธีใช้งานทั่วไป,วิธีเช็คประวัติการเบิกย้อนหลัง,"พนักงานสามารถตรวจสอบรายการเบิกย้อนหลังได้ดังนี้

1.ตรวจสอบประวัติของธุรกรรมได้ที่ ""การเบิกล่าสุด"" 
2. เลื่อนหน้าจอลงมา จากนั้นกดปุ่ม ""ดูเพิ่มเติม""
3. เลือกเดือนที่ต้องการตรวจสอบประวัติการเบิกเงินที่ ""ระยะเวลา"" เช่น เดือนมกราคม เลือก 01-2025
4. กดรายการเบิกที่ต้องการตรวจสอบเพื่อดูรายละเอียดการเบิก และดูใบเสร็จได้ที่ปุ่ม ""ดาวน์โหลดสลิป""",feature_sod,rd,,company_specific,วิธีเบิกค่าจ้างล่วงหน้า;วิธีชวนเพื่อนมาใช้ Salary Hero;วิธีเปลี่ยนรหัสผ่าน;วิธีเปลี่ยนบัญชีธนาคารที่รับเงิน,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159010253889/original/s2utmdTmbsIWshaqN1AUusVtzNd-sp7Qfw.png?1774337730
วิธีใช้งานทั่วไป,วิธีเบิกค่าจ้างล่วงหน้า,"พนักงานสามารถขอเบิกค่าจ้างล่วงหน้าได้ที่แอปพลิเคชันตามขั้นตอนด้านล่าง โดยสามารถตรวจสอบยอดเงินที่สามารถขอเบิกได้ที่ ""หน้าแรก"" และขอเบิกตามยอดเงินที่แสดงได้เลยค่ะ

ค่าจ้างที่ขอเบิกล่วงหน้าจะถูกหักออกจากค่าจ้างที่จะได้รับในรอบการจ่ายค่าจ้างนั้น ๆ โดยไม่มีดอกเบี้ย และไม่สามารถผ่อนชำระได้
?กรณีลืมรหัสผ่าน ใช้งานแอปพลิเคชัน ZeeMe พนักงานสามารถติดต่อแผนกลูกค้าสัมพันธ์ ZeeMe ผ่านช่องทาง Line :@315fiojc (มี @ ด้วยค่ะ) หรือคลิกลิงก์ที่นี่ > https://liff.line.me/1645278921-kWRPP32q/?accountId=315fiojc",feature_sod,crg,,company_specific,วิธีชวนเพื่อนมาใช้ Salary Hero;วิธีเปลี่ยนรหัสผ่าน;วิธีเปลี่ยนบัญชีธนาคารที่รับเงิน;วิธีเช็คประวัติการเบิกย้อนหลัง,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159010254207/original/SDS16fgZ2S1oo23lZDctjM_q5HcnXuCSsg.png?1774338336
วิธีใช้งานทั่วไป,วิธีชวนเพื่อนมาใช้ Salary Hero,"ชวนเพื่อนใช้แอป Salary Hero รับคูปองฟรี! ทั้งคุณและเพื่อน ง่ายๆ เพียง 3 ขั้นตอน 

✅ ชวน เพื่อนของคุณมาลงทะเบียนใช้งานแอป Salary Hero   
✅ แชร์ ลิงก์ของคุณให้เพื่อนผ่านเมนู ""ชวนเพื่อน"" ที่หน้าแอป   
✅ ใช้ เพื่อนกดลิงก์ชวนเพื่อนของคุณและใช้บริการเบิกค่าจ้างล่วงหน้าครั้งแรกสำเร็จ",feature_sod,crg,,company_specific,วิธีเบิกค่าจ้างล่วงหน้า;วิธีเปลี่ยนรหัสผ่าน;วิธีเปลี่ยนบัญชีธนาคารที่รับเงิน;วิธีเช็คประวัติการเบิกย้อนหลัง,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159010254398/original/bY1AooxKyCEVN8j_UygAPjWqfS3UzggifQ.png?1774338571;https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159010254409/original/hJumUOXYN01yyH2JqMIBxQi6oH5BxKwbyg.png?1774338593
วิธีใช้งานทั่วไป,วิธีเปลี่ยนรหัสผ่าน,พนักงานสามารถเปลี่ยนรหัสผ่านใหม่ได้ด้วยตนเองตามขั้นตอนด้านล่าง,feature_sod,crg,,company_specific,วิธีเบิกค่าจ้างล่วงหน้า;วิธีชวนเพื่อนมาใช้ Salary Hero;วิธีเปลี่ยนบัญชีธนาคารที่รับเงิน;วิธีเช็คประวัติการเบิกย้อนหลัง,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159010254437/original/rUACNFu7p2WAP9w6xEFCZlsPgx-bSfmf-w.png?1774338660
วิธีใช้งานทั่วไป,วิธีเปลี่ยนบัญชีธนาคารที่รับเงิน,"ในส่วนของเลขที่บัญชีธนาคารนั้นจะเป็นบัญชีรับเงินเดือนของพนักงานที่ทางฝ่ายบุคคลบริษัทกำหนดมาให้จะไม่สามารถเปลี่ยนแปลงได้ด้วยตนเองหรือแจ้งแอดมินเพื่อขอเปลี่ยนแปลงได้

หากข้อมูลบัญชีธนาคารไม่ถูกต้อง รบกวนพนักงานติดต่อฝ่ายบุคคลของบริษัทเพื่อตรวจสอบเพิ่มเติม",feature_sod,crg,,company_specific,วิธีเบิกค่าจ้างล่วงหน้า;วิธีชวนเพื่อนมาใช้ Salary Hero;วิธีเปลี่ยนรหัสผ่าน;วิธีเช็คประวัติการเบิกย้อนหลัง,
วิธีใช้งานทั่วไป,วิธีเช็คประวัติการเบิกย้อนหลัง,"พนักงานสามารถตรวจสอบรายการเบิกย้อนหลังได้ดังนี้

1.ตรวจสอบประวัติของธุรกรรมได้ที่ ""การเบิกล่าสุด"" 
2. เลื่อนหน้าจอลงมา จากนั้นกดปุ่ม ""ดูเพิ่มเติม""
3. เลือกเดือนที่ต้องการตรวจสอบประวัติการเบิกเงินที่ ""ระยะเวลา"" เช่น เดือนมกราคม เลือก 01-2025
4. กดรายการเบิกที่ต้องการตรวจสอบเพื่อดูรายละเอียดการเบิก และดูใบเสร็จได้ที่ปุ่ม ""ดาวน์โหลดสลิป""",feature_sod,crg,,company_specific,วิธีเบิกค่าจ้างล่วงหน้า;วิธีชวนเพื่อนมาใช้ Salary Hero;วิธีเปลี่ยนรหัสผ่าน;วิธีเปลี่ยนบัญชีธนาคารที่รับเงิน,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159010254468/original/KDh3_1cFttgOr-dOR8ChvEL1oxb-exzwlQ.png?1774338757
บัญชีถูกระงับการใช้งาน,ตรวจสอบเงื่อนไขการถูกระงับใช้งาน,"สถานะถูกระงับการใช้งานอาจเกิดได้จากสาเหตุต่อไปนี้

1.พนักงานยังไม่ผ่านเงื่อนไขการใช้งานที่กำหนด2.พนักงานยังไม่ผ่านระยะทดลองงาน3.พนักงานมีการแจ้งใช้วันลามาก่อนหน้า4.พนักงานมีการแจ้งลาออกมาก่อนหน้ากรณีนอกเหนือจากสาเหตุข้างต้น หากต้องการสอบถามรายละเอียดเพิ่มเติมโปรดติดต่อแอดมิน",feature_sod,salary_hero,,default,,
บัญชีถูกระงับการใช้งาน,เงื่อนไขกรมบังคับคดี/สหกรณ์ออมทรัพย์/เงินกู้อื่นๆ,ตามเงื่อนไขการใช้บริการ หากพนักงานมีรายการหักจากกรมบังคับคดี สหกรณ์ออมทรัพย์ หรือ เงินกู้อื่นๆ จะไม่สามารถใช้บริการเบิกค่าจ้างล่วงหน้าได้ในเดือนแรก หากมีข้อสงสัยเกี่ยวกับสิทธิ์ในการใช้งานของตนเอง โปรดติดต่อ HRBP ประจำหน่วยงานของท่านเพื่อขอคำแนะนำ,feature_sod,crc,,company_specific,เงื่อนไขการทดลองงาน,
บัญชีถูกระงับการใช้งาน,เงื่อนไขการทดลองงาน,ตามเงื่อนไขการใช้บริการ หากพนักงานยังไม่ผ่านช่วงทดลองงาน จะยังไม่สามารถใช้บริการเบิกค่าจ้างล่วงหน้าได้จนกว่าจะผ่านทดลองงาน หากมีข้อสงสัยเกี่ยวกับสิทธิ์ในการใช้งานของตนเอง โปรดติดต่อ HRBP ประจำหน่วยงานของท่านเพื่อขอคำแนะนำ,feature_sod,crc,,company_specific,เงื่อนไขกรมบังคับคดี/สหกรณ์ออมทรัพย์/เงินกู้อื่นๆ,
บัญชีถูกระงับการใช้งาน,ตรวจสอบเงื่อนไขการถูกระงับใช้งาน,"1.พนักงานยังไม่ผ่านทดลองงาน
2.พนักงานอยู่สังกัดบริษัท คันทรี โร๊ด ทรานสปอร์ต จำกัด
3.พนักงานมีรายการหักทำสินค้าเสียหาย หักบังคับคดี ธอส. ผ่อนสินค้า กู้ยืมบริษัท
4.พนักงานขาดงานเกิน 3 วัน โดยไม่แจ้งหัวหน้างานหรือฝ่ายบุคคล
5.พนักงานแจ้งลาออก
 
หากมีข้อสงสัยเพิ่มเติมเกี่ยวกับเงื่อนไขการถูกระงับการใช้งาน โปรดติดต่อที่ฝ่ายบุคคลต้นสังกัด",feature_sod,boonthavorn,,company_specific,,
บัญชีถูกระงับการใช้งาน,ตรวจสอบเงื่อนไขการถูกระงับใช้งาน,"1.พนักงานต้องมีอายุงานอย่างน้อย 119 วัน ก่อนเข้าใช้งานเบิกค่าจ้างล่วงหน้า
2.พนักงานต้องรับค่าจ้างผ่านบัญชีธนาคาร",feature_sod,roys,,company_specific,,
บัญชีถูกระงับการใช้งาน,อายุงานยังไม่ครบ 60 วัน,"เนื่องจากทางบริษัทต้นสังกัดมีนโยบายในการเริ่มต้นใช้บริการ Salary Hero โดยพนักงานจะต้องทำงานมาแล้ว 60 วัน หรือ 2 เดือนขึ้นไป จึงจะเริ่มต้นใช้บริการ Salary Hero ได้
หมายเหตุ: ยกเว้นพนักงาน PCS สังกัดไซต์งาน One Bangkok สามารถใช้งานได้ตั้งแต่วันแรกที่เริ่มทำงาน",feature_sod,pcs_foodhouse,,company_specific,มีแจ้งลาออกมาก่อนหน้า;หน่วยงานยังไม่เปิดให้บริการ,
บัญชีถูกระงับการใช้งาน,มีแจ้งลาออกมาก่อนหน้า,หากพนักงานมีการแจ้งลาออกมาก่อนล่วงหน้า 30 วัน จะไม่สามารถใช้บริการเบิกค่าจ้างล่วงหน้าได้,feature_sod,pcs_foodhouse,,company_specific,อายุงานยังไม่ครบ 60 วัน;หน่วยงานยังไม่เปิดให้บริการ,
บัญชีถูกระงับการใช้งาน,หน่วยงานยังไม่เปิดให้บริการ,หากพนักงานมีอายุงานครบ 60 วัน และไม่ได้แจ้งลาออกมาก่อนหน้า บัญชีที่ถูกระงับอาจเกิดได้จากหน่วยงานของท่านยังไม่พร้อมให้บริการ กรุณาติดต่อแอดมินผ่านแอปแชทเพื่อสอบถามเพิ่มเติม,feature_sod,pcs_foodhouse,,company_specific,อายุงานยังไม่ครบ 60 วัน;มีแจ้งลาออกมาก่อนหน้า,
บัญชีถูกระงับการใช้งาน,อายุงานยังไม่ครบ 30 วัน,ทางบริษัทต้นสังกัดมีนโยบายในการเริ่มต้นใช้บริการ Salary Hero โดยพนักงานจะต้องทำงานมาแล้ว 30 วัน หรือ 1 เดือนขึ้นไป จึงจะเริ่มต้นใช้บริการ Salary Hero ได้,feature_sod,rd,,company_specific,ติดยอดค้างชำระอื่นๆ;กรณีลาไม่รับค่าจ้าง;กรณีแจ้งลาออกมาก่อนหน้า;กรณีปรับตำแหน่งงาน;กรณีแจ้งใช้วันลา,
บัญชีถูกระงับการใช้งาน,ติดยอดค้างชำระอื่นๆ,สถานะจะถูกระงับการใช้งานหากพนักงานติดยอดค้างชำระอื่นๆ โปรดสอบถามฝ่ายบุคคลเพิ่มเติม,feature_sod,rd,,company_specific,อายุงานยังไม่ครบ 30 วัน;กรณีลาไม่รับค่าจ้าง;กรณีแจ้งลาออกมาก่อนหน้า;กรณีปรับตำแหน่งงาน;กรณีแจ้งใช้วันลา,
บัญชีถูกระงับการใช้งาน,กรณีลาไม่รับค่าจ้าง,หากมีการแจ้งลาไม่รับค่าจ้าง สถานะจะถูกระงับการใช้งาน,feature_sod,rd,,company_specific,อายุงานยังไม่ครบ 30 วัน;ติดยอดค้างชำระอื่นๆ;กรณีแจ้งลาออกมาก่อนหน้า;กรณีปรับตำแหน่งงาน;กรณีแจ้งใช้วันลา,
บัญชีถูกระงับการใช้งาน,กรณีแจ้งลาออกมาก่อนหน้า,หากมีการแจ้งลาออกมาก่อนหน้านี้ สถานะจะถูกระงับการใช้งาน,feature_sod,rd,,company_specific,อายุงานยังไม่ครบ 30 วัน;ติดยอดค้างชำระอื่นๆ;กรณีลาไม่รับค่าจ้าง;กรณีปรับตำแหน่งงาน;กรณีแจ้งใช้วันลา,
บัญชีถูกระงับการใช้งาน,กรณีปรับตำแหน่งงาน,หากพนักงานมีการปรับตำแหน่งหรือย้ายรูปแบบการรับเงินเดือน สถานะการใช้งานจะถูกระงับ และสามารถใช้งานได้ในรอบเดือนถัดไป,feature_sod,rd,,company_specific,อายุงานยังไม่ครบ 30 วัน;ติดยอดค้างชำระอื่นๆ;กรณีลาไม่รับค่าจ้าง;กรณีแจ้งลาออกมาก่อนหน้า;กรณีแจ้งใช้วันลา,
บัญชีถูกระงับการใช้งาน,กรณีแจ้งใช้วันลา,หากพนักงานมีการแจ้งใช้วันลาทุกประเภทมาก่อนหน้านี้ สถานะการใช้งานจะถูกระงับ และสามารถใช้งานได้ในรอบเดือนถัดไปหรือหลังสิ้นสุดระยะวันลา,feature_sod,rd,,company_specific,อายุงานยังไม่ครบ 30 วัน;ติดยอดค้างชำระอื่นๆ;กรณีลาไม่รับค่าจ้าง;กรณีแจ้งลาออกมาก่อนหน้า;กรณีปรับตำแหน่งงาน,
บัญชีถูกระงับการใช้งาน,อายุงานยังไม่ครบ 119 วัน,ทางบริษัทต้นสังกัดมีนโยบายในการเริ่มต้นใช้บริการ Salary Hero โดยพนักงานจะต้องทำงานมาแล้ว 119 วันและผ่านช่วงทดลองงาน จึงจะเริ่มต้นใช้บริการ Salary Hero ได้,feature_sod,rocks_pc_meraki_rocks_khao_soi,,company_specific,,
บัญชีถูกระงับการใช้งาน,อายุงานยังไม่ครบ 30 วัน,ทางบริษัทต้นสังกัดมีนโยบายในการเริ่มต้นใช้บริการ Salary Hero โดยพนักงานจะต้องทำงานมาแล้ว 30 วัน จึงจะเริ่มต้นใช้บริการ Salary Hero ได้,feature_sod,starbucks_group,,company_specific,กรณีปรับตำแหน่งงาน,
บัญชีถูกระงับการใช้งาน,กรณีปรับตำแหน่งงาน,หากพนักงานมีการปรับตำแหน่งหรือย้ายรูปแบบการรับเงินเดือน สถานะการใช้งานจะถูกระงับ และสามารถใช้งานได้ในรอบเดือนถัดไป,feature_sod,starbucks_group,,company_specific,อายุงานยังไม่ครบ 30 วัน,
บัญชีถูกระงับการใช้งาน,ไม่มีเลขที่บัญชีรับเงิน,สถานะจะถูกระงับการใช้งานหากไม่พบข้อมูลเลขที่บัญชีของท่านบนระบบ โปรดติดต่อยื่นข้อมูลเลขที่บัญชีกับฝ่ายบุคคลของท่าน จากนั้นรอข้อมูลอัปเดตมายังระบบ,feature_sod,ifs_group,,company_specific,กรณีแจ้งลาออกมาก่อนหน้า,
บัญชีถูกระงับการใช้งาน,กรณีแจ้งลาออกมาก่อนหน้า,หากมีการแจ้งลาออกมาก่อนหน้านี้ สถานะจะถูกระงับการใช้งาน,feature_sod,ifs_group,,company_specific,ไม่มีเลขที่บัญชีรับเงิน,
บัญชีถูกระงับการใช้งาน,กรณีแจ้งลาออกมาก่อนหน้า,หากมีการแจ้งลาออกมาก่อนหน้านี้ สถานะจะถูกระงับการใช้งาน,feature_sod,nap_guard,,company_specific,,
บัญชีถูกระงับการใช้งาน,สัญชาติของพนักงาน,ปัจจุบันบริการเบิกค่าจ้างล่วงหน้าเปิดใช้งานให้พนักงานที่มีสัญชาติไทยเท่านั้น,feature_sod,nap_service_and_trading,,company_specific,อายุงานยังไม่ครบ 90 วัน;สถานะบัญชีธนาคารที่รับเงิน,
บัญชีถูกระงับการใช้งาน,อายุงานยังไม่ครบ 90 วัน,ทางบริษัทต้นสังกัดมีนโยบายในการเริ่มต้นใช้บริการ Salary Hero โดยพนักงานจะต้องทำงานมาแล้ว 90 วัน และมีเงินเดือนงวดล่าสุด จึงจะเริ่มต้นใช้บริการ Salary Hero ได้,feature_sod,nap_service_and_trading,,company_specific,สัญชาติของพนักงาน;สถานะบัญชีธนาคารที่รับเงิน,
บัญชีถูกระงับการใช้งาน,สถานะบัญชีธนาคารที่รับเงิน,พนักงานจะต้องมีบัญชีธนาคารที่รับเงิน จึงจะสามารถใช้บริการเบิกค่าจ้างล่วงหน้าได้,feature_sod,nap_service_and_trading,,company_specific,สัญชาติของพนักงาน;อายุงานยังไม่ครบ 90 วัน,
บัญชีถูกระงับการใช้งาน,อายุงานยังไม่ครบ 7 วัน,ทางบริษัทต้นสังกัดมีนโยบายในการเริ่มต้นใช้บริการ Salary Hero โดยพนักงานจะต้องทำงานมาแล้ว 7 วัน จึงจะเริ่มต้นใช้บริการ Salary Hero ได้,feature_sod,ptg_group,,company_specific,,
บัญชีถูกระงับการใช้งาน,อายุงานยังไม่ครบ 120 วัน,ทางบริษัทต้นสังกัดมีนโยบายในการเริ่มต้นใช้บริการ Salary Hero โดยพนักงานจะต้องทำงานมาแล้ว 120วัน จึงจะเริ่มต้นใช้บริการ Salary Hero ได้,feature_sod,mud_and_hound_group,,company_specific,,
บัญชีถูกระงับการใช้งาน,อายุงานยังไม่ครบ 7 วัน,ทางบริษัทต้นสังกัดมีนโยบายในการเริ่มต้นใช้บริการ Salary Hero โดยพนักงานจะต้องทำงานมาแล้ว 7 วัน จึงจะเริ่มต้นใช้บริการ Salary Hero ได้,feature_sod,happy_nest_space,,company_specific,ไม่มีเลขที่บัญชีรับเงิน,
บัญชีถูกระงับการใช้งาน,ไม่มีเลขที่บัญชีรับเงิน,สถานะจะถูกระงับการใช้งานหากไม่พบข้อมูลเลขที่บัญชีของท่านบนระบบ โปรดติดต่อยื่นข้อมูลเลขที่บัญชีกับฝ่ายบุคคลของท่าน จากนั้นรอข้อมูลอัปเดตมายังระบบ,feature_sod,happy_nest_space,,company_specific,อายุงานยังไม่ครบ 7 วัน,
บัญชีถูกระงับการใช้งาน,อายุงานยังไม่ครบ 30 วัน,ทางบริษัทต้นสังกัดมีนโยบายในการเริ่มต้นใช้บริการ Salary Hero โดยพนักงานจะต้องทำงานมาแล้ว 30 วัน จึงจะเริ่มต้นใช้บริการ Salary Hero ได้,feature_sod,jaspal,,company_specific,,
บัญชีถูกระงับการใช้งาน,ไม่มีเลขที่บัญชีรับเงิน,สถานะจะถูกระงับการใช้งานหากไม่พบข้อมูลเลขที่บัญชีของท่านบนระบบ โปรดติดต่อยื่นข้อมูลเลขที่บัญชีกับฝ่ายบุคคลของท่าน จากนั้นรอข้อมูลอัปเดตมายังระบบ,feature_sod,sompasook_somparuay,,company_specific,,
บัญชีถูกระงับการใช้งาน,อายุงานยังไม่ครบ 2 ปี,ทางบริษัทต้นสังกัดมีนโยบายในการเริ่มต้นใช้บริการ Salary Hero โดยพนักงานจะต้องทำงานมาแล้ว 2 ปี และผ่านช่วงทดลองงานแล้ว จึงจะเริ่มต้นใช้บริการ Salary Hero ได้,feature_sod,mattel,,company_specific,,
บัญชีถูกระงับการใช้งาน,เงื่อนไขเป็นไปตามที่บริษัทกำหนด,เงื่อนไขการเข้าใช้งานของพนักงานเป็นไปตามที่บริษัทกำหนด สอบถามรายละเอียดเพิ่มเติมโปรดติดต่อแอดมินผ่านแอปแชท,feature_sod,asm,,company_specific,,
บัญชีถูกระงับการใช้งาน,อายุงานยังไม่ครบ 45 วัน,ทางบริษัทต้นสังกัดมีนโยบายในการเริ่มต้นใช้บริการ Salary Hero โดยพนักงานจะต้องทำงานมาแล้ว 45 วัน จึงจะเริ่มต้นใช้บริการ Salary Hero ได้,feature_sod,g4s,,company_specific,เงื่อนไขกรมบังคับคดี;หน่วยงานยังไม่เปิดให้บริการ,
บัญชีถูกระงับการใช้งาน,เงื่อนไขกรมบังคับคดี,ตามเงื่อนไขการใช้บริการ หากพนักงานมีรายการหักจากกรมบังคับคดี จะไม่สามารถใช้บริการเบิกค่าจ้างล่วงหน้าได้,feature_sod,g4s,,company_specific,อายุงานยังไม่ครบ 45 วัน;หน่วยงานยังไม่เปิดให้บริการ,
